Month,Region,Route,Vendor,Package_Count,Driver_Hours,Mileage,Fuel_Used,Delivery_Cost,Year,Month_Num,Quarter,Fuel_Efficiency,Cost_Per_Package,Packages_per_hour
2023-05-01,North,8,Vendor G,173,72.90735288335591,235.1356350718302,54.74675344675971,2022.9686990504952,2023,5,2,4.2949694779708825,11.69346068815315,2.372874520307736
2023-05-01,North,9,Vendor C,207,57.44494411295372,263.6171568832404,45.57143100100155,1754.2834693920236,2023,5,2,5.784702193737272,8.474799369043591,3.603450280898122
2023-05-01,North,10,Vendor G,194,68.75165381565517,230.18376605388048,48.60660041146052,1949.9631371798132,2023,5,2,4.7356483297607355,10.051356377215532,2.8217503032025246
2023-05-01,South,1,Vendor D,220,58.78489908411167,209.80743238941983,43.52009989676116,1762.1427408061688,2023,5,2,4.820931773758039,8.009739730937131,3.74245773026191
2023-05-01,South,2,Vendor D,202,73.22375041356679,218.34419579811544,51.54519963836949,2053.1171246653134,2023,5,2,4.235975363951898,10.163946161709472,2.758667766388728
2023-05-01,South,3,Vendor B,194,74.24328927342937,296.1265395710303,46.708086410297774,2093.665968442099,2023,5,2,6.339941588909603,10.792092620835561,2.6130307789236094
2023-05-01,South,4,Vendor F,205,69.05496304050993,242.9128967100416,50.707588875371904,2582.4106951010413,2023,5,2,4.79046434858238,12.597125341956298,2.968649767863031
2023-05-01,South,5,Vendor C,185,83.91663469770879,221.3446120510138,55.83126556549743,2256.133257881276,2023,5,2,3.9645279362572823,12.195314907466358,2.2045688636874177
2023-05-01,South,6,Vendor A,211,65.7238954814371,249.65402076415805,40.85618588422353,1903.3388797399073,2023,5,2,6.110556219604461,9.020563411089608,3.2104000904753787
2023-05-01,South,7,Vendor E,209,91.31115097455584,228.00991242662903,53.42421097052795,2436.801599858678,2023,5,2,4.267913522436731,11.659337798366881,2.288877073274857
2023-05-01,South,8,Vendor G,206,68.665465581163,249.98651803953217,50.26315613946823,1983.090690865384,2023,5,2,4.973553935727383,9.626653839152349,3.000052475527261
2023-05-01,South,9,Vendor E,197,85.48203967675276,224.85470553005405,46.99830670496756,2281.04853696799,2023,5,2,4.784315038020033,11.578926583593859,2.304577672046062
2023-05-01,South,10,Vendor G,192,80.93539432293191,217.87922375228425,42.98566103627244,2166.392403818826,2023,5,2,5.068648905234515,11.283293769889719,2.3722624891888553
2023-05-01,East,1,Vendor F,176,86.49028062998293,231.29322834102575,55.16814601389456,2987.511783939746,2023,5,2,4.192514069310443,16.97449877238492,2.034910728905502
2023-05-01,East,2,Vendor C,207,69.78663857532848,214.87768667721335,54.054093618672304,1997.3216643689143,2023,5,2,3.975234293873842,9.648896929318427,2.9661838458741907
2023-05-01,East,3,Vendor D,212,85.10379313283264,236.62727620609456,45.59019617866413,2298.8228169163017,2023,5,2,5.190310550074675,10.843503853378781,2.4910758051536415
2023-05-01,East,4,Vendor F,202,60.57285213997287,216.8206106149991,43.11699984230592,2306.070531303987,2023,5,2,5.028657174849562,11.416190749029639,3.3348272842298172
2023-05-01,East,5,Vendor C,216,84.40467007721429,255.59897969538216,45.22788450179045,2301.1364428668862,2023,5,2,5.651358282858967,10.653409457717066,2.559100104323622
2023-05-01,East,6,Vendor D,207,81.40888324513621,223.0035214886291,48.947257501309835,2219.321550299831,2023,5,2,4.555996247239419,10.721360146375995,2.542720053985844
2023-05-01,East,7,Vendor A,208,75.81277167591068,285.3653033207693,47.82461379211842,2142.9484568870303,2023,5,2,5.966912865437463,10.302636811956877,2.7436010503503523
2023-05-01,East,8,Vendor C,213,71.88324114234766,190.43260019438216,56.52943847150087,2041.012698378085,2023,5,2,3.3687332714332223,9.582219241211666,2.9631385092695552
2023-05-01,East,9,Vendor G,199,85.9544948450895,247.44744503046937,46.50269563225361,2305.566450816832,2023,5,2,5.321141961044583,11.585761059381065,2.315178518105952
2023-05-01,East,10,Vendor D,182,71.07249381602921,248.2295243166784,59.25670059745539,2021.1576927029575,2023,5,2,4.189054095383399,11.105262047818448,2.560765638407259
2023-05-01,West,1,Vendor F,205,79.45838875229246,198.3322919812744,46.3977246466247,2801.318421426835,2023,5,2,4.274612461964824,13.664967909399195,2.5799667375470854
2023-05-01,West,2,Vendor G,202,79.1135763115144,219.64372064421443,49.47740078278107,2165.48996096516,2023,5,2,4.439273631379884,10.720247331510695,2.5532912227935824
2023-05-01,West,3,Vendor A,197,69.3164835933047,232.44258528565047,54.932545869146395,1986.0928606449231,2023,5,2,4.231418398836762,10.081689647943772,2.8420368401236717
2023-05-01,West,4,Vendor B,173,79.15583039833965,201.42480830452405,53.14869757204369,2122.9175856656384,2023,5,2,3.7898352641942044,12.271199917142418,2.1855623158698974
2023-05-01,West,5,Vendor B,210,71.68920028699073,284.9096206910981,58.73748470944595,2095.9422322828113,2023,5,2,4.850558754778955,9.980677296584815,2.9293115163694776
2023-05-01,West,6,Vendor F,204,54.921601003355505,240.4795249781042,50.694437606726886,2211.0439622363992,2023,5,2,4.743706338034093,10.838450795276467,3.714385529065993
2023-05-01,West,7,Vendor D,188,67.68008107464203,233.56371955457655,54.30542403101906,1938.6561253186435,2023,5,2,4.3009280145048825,10.31200066658853,2.7777744502501593
2023-05-01,West,8,Vendor D,183,74.49851429193751,237.76818948194145,48.44389551245723,2158.2845720601385,2023,5,2,4.908114571851471,11.793904765355949,2.4564248259083055
2023-05-01,West,9,Vendor A,214,89.42106116768143,255.6556627859437,40.433453145361355,2384.1149804612787,2023,5,2,6.322874820185207,11.140724207762984,2.393172225933547
2023-05-01,West,10,Vendor A,199,74.49851429193751,236.22904980463295,52.90861682485253,2088.9335661960877,2023,5,2,4.464850226318336,10.497153598975315,2.6711942095942773
2023-05-01,Central,1,Vendor C,197,64.79150679283903,224.35373127226836,53.34950567840808,1885.9908916553657,2023,5,2,4.205357264689148,9.573557825661755,3.04052197195965
2023-05-01,Central,2,Vendor B,200,97.56522451212452,278.53348921906957,45.06248603265266,2553.6120418718906,2023,5,2,6.181050220292814,12.768060209359453,2.0499107238270726
2023-05-01,Central,3,Vendor F,207,49.23370233139444,232.84989018169895,46.99887134944714,2048.6447732208244,2023,5,2,4.954371956092474,9.896834653240697,4.2044370055023075
2023-05-01,Central,4,Vendor D,218,81.78273700389742,269.40713569769696,46.577797989569085,2264.032415465274,2023,5,2,5.784024735519477,10.385469795712266,2.6655992204028465
2023-05-01,Central,5,Vendor E,186,75.49197937810763,244.21138031200695,43.64996616104557,2066.316314232494,2023,5,2,5.5947667728079,11.109227495873622,2.4638379008239286
2023-05-01,Central,6,Vendor B,215,85.8663354184153,211.5763654999837,45.99015199108541,2304.7429836415527,2023,5,2,4.600471108271071,10.71973480763513,2.5038916468524413
2023-05-01,Central,7,Vendor A,186,71.8457119802533,215.3992058668766,52.42027876172468,2002.414599410366,2023,5,2,4.109081656089036,10.765669889303043,2.5888810184123705
2023-05-01,Central,8,Vendor E,201,84.95277852577186,273.81839600413764,48.5184638888864,2310.401999784579,2023,5,2,5.643591615579945,11.49453731236109,2.3660203172639402
2023-05-01,Central,9,Vendor B,223,68.00687077986288,262.9370012843931,42.98608853937049,1981.357881986005,2023,5,2,6.116792902512447,8.885012923704059,3.279080443531174
2023-05-01,Central,10,Vendor A,207,57.4560493771926,271.191120917518,49.581277823090495,1771.0794935636343,2023,5,2,5.46962750506647,8.555939582433016,3.6027537960549276
2023-05-01,Northeast,1,Vendor D,192,83.3637002925741,226.031954390296,41.066984636511506,2214.094132395194,2023,5,2,5.503982247319354,11.531740272891634,2.3031607201474364
2023-05-01,Northeast,2,Vendor B,191,80.46599758589076,261.548992481429,53.992833365552954,2214.7278473033316,2023,5,2,4.844142753365772,11.595433755514826,2.373673423934419
2023-05-01,Northeast,3,Vendor E,174,78.54381590284335,214.1460864605503,52.49839153622997,2117.859144541887,2023,5,2,4.079098048418583,12.171604278976362,2.215323994638018
2023-05-01,Northeast,4,Vendor C,208,81.57589259523942,288.2537321398343,62.36979390208358,2303.57947289494,2023,5,2,4.621688065738576,11.074901311994903,2.5497728971480282
2023-05-01,Northeast,5,Vendor D,202,77.41600523585666,205.067202015899,49.01290411241179,2121.399138263908,2023,5,2,4.183943100893888,10.501975931999544,2.6092795589824616
2023-05-01,Northeast,6,Vendor F,237,71.89474244357727,265.31606135353707,51.00869327398022,2737.2937351572914,2023,5,2,5.2013891029997446,11.549762595600386,3.2964858339397587
2023-05-01,Northeast,7,Vendor B,174,66.01118600978418,247.74104216074252,49.514485296926665,1878.4118013829093,2023,5,2,5.00340538077086,10.795470122890283,2.6359168879984933
2023-05-01,Northeast,8,Vendor A,210,93.75170087126288,254.19680270410953,52.86988350415839,2501.161749560198,2023,5,2,4.807969790289326,11.910294045524752,2.2399593612532525
2023-05-01,Northeast,9,Vendor D,225,92.44311114743113,269.9079360568229,51.02398938640959,2501.3789527419444,2023,5,2,5.289824243509932,11.117239789964197,2.4339293345629947
2023-05-01,Northeast,10,Vendor B,198,79.09140922775994,296.657234188366,49.725098032760094,2205.997819166498,2023,5,2,5.965945687888258,11.141403127103526,2.503432445233317
2023-05-01,Southeast,1,Vendor A,206,81.443105001082,254.3942683495995,52.616618913642945,2248.3485177723287,2023,5,2,4.834865363871522,10.914313193069557,2.529373112644259
2023-05-01,Southeast,2,Vendor G,189,66.99409657651894,214.39760183465137,53.2202681427811,1911.6812970595129,2023,5,2,4.028495333008439,10.11471585745774,2.821144095646234
2023-05-01,Southeast,3,Vendor E,193,57.766968796807305,257.1980583317478,48.83603999807276,1745.666330929413,2023,5,2,5.26656252926932,9.044903269064317,3.3410096465138883
2023-05-01,Southeast,4,Vendor B,198,82.27330284903003,250.87186262182937,48.52071079797071,2238.5513069476106,2023,5,2,5.17040782164967,11.305814681553588,2.406612997697762
2023-05-01,Southeast,5,Vendor G,182,89.78121226099483,205.52809639012693,46.24327265198315,2330.670921009922,2023,5,2,4.4444972123164135,12.805884181373198,2.027150173367277
2023-05-01,Southeast,6,Vendor C,202,90.200917409911,262.66874893790185,50.68394600038498,2416.6714355621166,2023,5,2,5.182484192053766,11.96371997803028,2.2394450721828787
2023-05-01,Southeast,7,Vendor A,210,76.85318142232873,206.19624774583536,50.5000936875678,2127.281658156779,2023,5,2,4.083086439829658,10.129912657889424,2.7324828473397087
2023-05-01,Southeast,8,Vendor E,190,80.17440657726286,230.31708291983077,56.346278359493105,2195.717216375635,2023,5,2,4.087529640385334,11.556406401977027,2.369833567984066
2023-05-01,Southeast,9,Vendor F,192,72.95972838528758,251.72448262915825,50.23289790737971,2663.6063363070016,2023,5,2,5.011147935229463,13.872949668265633,2.631588744219024
2023-05-01,Southeast,10,Vendor C,187,84.52921063582211,305.7243162788719,41.131404377053784,2277.9130156149267,2023,5,2,7.432868410625632,12.181353024678753,2.2122530021681337
2023-05-01,Northwest,1,Vendor E,214,89.34856379626868,211.2287363768442,56.784548140927,2405.062162174261,2023,5,2,3.7198277223694736,11.238608234459164,2.395114044451344
2023-05-01,Northwest,2,Vendor D,198,88.38410316216182,227.95986718969425,54.77967911165381,2365.797020892014,2023,5,2,4.161394715822608,11.94846980248492,2.2402218602220985
2023-05-01,Northwest,3,Vendor C,195,83.06170010783667,213.26420219611128,56.11084772158908,2250.0250666391676,2023,5,2,3.8007659990147724,11.538590085329064,2.347652404740536
2023-05-01,Northwest,4,Vendor F,229,69.2134811419117,239.07129712322768,60.12545541745976,2667.0653975739147,2023,5,2,3.976207672163495,11.646573788532379,3.308603991908316
2023-05-01,Northwest,5,Vendor D,214,70.53004067985519,298.3334494723587,53.14482054020264,2070.035344901127,2023,5,2,5.61359407068987,9.673062359351059,3.0341681067698962
2023-05-01,Northwest,6,Vendor E,229,61.50689945258597,287.6859231824105,55.938566920692274,1914.0652437232425,2023,5,2,5.142890478232691,8.358363509708482,3.723159548572758
2023-05-01,Northwest,7,Vendor G,193,67.50878924038976,284.42699356434093,46.423687403424104,1949.603043156672,2023,5,2,6.126764362612054,10.101570171796228,2.858887000813373
2023-05-01,Northwest,8,Vendor E,173,75.55411255985766,304.76611114071966,43.8035626634781,2084.8526058720195,2023,5,2,6.957564467577501,12.051171132208205,2.2897496130728947
2023-05-01,Northwest,9,Vendor G,230,75.84865458361104,270.5685812265545,51.564328257454555,2179.0072251805173,2023,5,2,5.247204615478316,9.473944457306597,3.032354380742004
2023-05-01,Northwest,10,Vendor E,185,75.65737660047287,265.78803036033486,44.0898122047158,2082.3897868398058,2023,5,2,6.028332103712305,11.256161009944895,2.445234137273056
2023-06-01,North,1,Vendor G,203,62.70997139505553,278.4684466842129,56.21400541029971,1894.4225121425377,2023,6,2,4.953720067654012,9.332130601687378,3.2371247424298115
2023-06-01,North,2,Vendor D,194,91.17717075775784,214.61417241570115,49.22441117680188,2400.276998424142,2023,6,2,4.359913451170807,12.372561847547125,2.127725596086161
2023-06-01,North,3,Vendor G,216,82.06505463547253,249.4263346043888,47.27019036442536,2256.7674645653597,2023,6,2,5.276609480128142,10.447997521135925,2.6320582001615365
2023-06-01,North,4,Vendor F,189,61.503503297798595,273.0765007868542,47.4163697855549,2365.564598520174,2023,6,2,5.759118676142205,12.516214806985047,3.0729956809918
2023-06-01,North,5,Vendor E,189,67.21326148702954,305.58091284558645,46.40427755006387,1950.326610098134,2023,6,2,6.585188456299238,10.31918841321764,2.811945080755711
2023-06-01,North,6,Vendor B,179,74.02796329740221,217.64495981265665,49.22441117680188,2043.540273297477,2023,6,2,4.421484271918051,11.416426107807133,2.4180051973182066
2023-06-01,North,7,Vendor B,190,79.7139126276499,288.1569863627183,51.38991220109461,2206.342180973913,2023,6,2,5.607267535992804,11.612327268283753,2.3835237004047873
2023-06-01,North,8,Vendor C,198,66.52526109434936,328.9774231999046,50.29999604428253,1975.7916639397777,2023,6,2,6.540307138598644,9.978745777473625,2.9763130086657874
2023-06-01,North,9,Vendor C,207,76.32000765542561,248.4371660762954,43.48816840467698,2116.4269579683205,2023,6,2,5.712753035825187,10.224284821102998,2.712263878884508
2023-06-01,North,10,Vendor F,202,62.10949995327394,260.162744868411,49.358008670411955,2404.1701735970896,2023,6,2,5.270932759983236,11.90183254255985,3.252320500921246
2023-06-01,South,1,Vendor A,194,70.71923802636886,247.2392638049456,50.93026352205128,2006.5191093764984,2023,6,2,4.854466611936897,10.342882007095353,2.743242226785077
2023-06-01,South,2,Vendor C,197,88.02597811624912,259.28595790912715,53.50855028988546,2372.1167879401155,2023,6,2,4.845692071723705,12.041201969239165,2.2379757000806886
2023-06-01,South,3,Vendor F,206,90.98848825901754,256.088618028459,53.66122093444779,3176.4285784410013,2023,6,2,4.772321866125544,15.419556206024279,2.2640226685993334
2023-06-01,South,4,Vendor G,182,86.72010741380508,272.02319007421744,42.311460957349986,2297.5504451926818,2023,6,2,6.429066355057255,12.623903545014734,2.0987058875693596
2023-06-01,South,5,Vendor C,212,79.49166555234733,225.53497710070957,51.39405977777253,2197.33647664069,2023,6,2,4.388347176228553,10.36479470113533,2.666946258163285
2023-06-01,South,6,Vendor B,169,83.18516060452413,253.82285718142808,47.441744883579645,2211.822161050078,2023,6,2,5.35020071045659,13.087705094970877,2.0316123545574873
2023-06-01,South,7,Vendor C,204,91.8331457592753,261.7830508915337,44.56125662323166,2433.416515590121,2023,6,2,5.874678380480303,11.928512331324123,2.2214201453443696
2023-06-01,South,8,Vendor A,196,73.76107636764799,275.7699827997112,56.64476134875708,2104.6178010790577,2023,6,2,4.868411062795699,10.737845923872744,2.657228034784572
2023-06-01,South,9,Vendor F,183,43.58585458703454,273.812744292974,52.470200096062,1908.2899401860595,2023,6,2,5.218442921728522,10.427813880798139,4.198609886943387
2023-06-01,South,10,Vendor G,182,88.52942047770699,265.2520336249623,51.918495271054134,2358.4951155422796,2023,6,2,5.109008499575044,12.958764371111426,2.0558137511566597
2023-06-01,East,1,Vendor G,188,73.54650577686115,260.42192459304283,45.05998590998529,2044.363228023005,2023,6,2,5.779449756448622,10.874272489484069,2.5562057369576308
2023-06-01,East,2,Vendor F,173,73.52807249231988,276.31333460595863,44.47147324549688,2638.0430314504024,2023,6,2,6.213271439887316,15.248803650002326,2.3528428549255134
2023-06-01,East,3,Vendor D,210,56.86701927633699,269.11155518826274,51.416890012008814,1768.0579886757237,2023,6,2,5.233913508292891,8.419323755598684,3.692825871170346
2023-06-01,East,4,Vendor C,224,72.46140922854929,304.4213898717675,50.414935968271216,2119.12582639886,2023,6,2,6.038317495104148,9.46038315356634,3.0913006300151498
2023-06-01,East,5,Vendor C,194,77.56783257324723,243.1458236857138,53.33532736364177,2148.250127767298,2023,6,2,4.558813748867401,11.073454266841743,2.5010367515014162
2023-06-01,East,6,Vendor D,182,59.54943592593565,254.0977455219518,51.14781307427981,1769.8908050547234,2023,6,2,4.9679102633955505,9.72467475304793,3.056284197659936
2023-06-01,East,7,Vendor F,162,76.18748220039724,224.61708395981316,46.96457532252588,2655.1377064568337,2023,6,2,4.7826916866014715,16.38973892874589,2.126333556658148
2023-06-01,East,8,Vendor B,203,70.86039594480708,217.6942741313757,49.02902126482653,1999.4115471694467,2023,6,2,4.440110540969534,9.849317966351954,2.8647878309643655
2023-06-01,East,9,Vendor D,198,59.611107429214115,244.39746800497952,48.33422833961352,1780.8633144061107,2023,6,2,5.056405706692074,8.994259163667225,3.3215286301318483
2023-06-01,East,10,Vendor A,195,61.56773352051681,223.84657690762532,56.519871852572734,1827.7222321126296,2023,6,2,3.960493355177981,9.37293452365451,3.167243438237308
2023-06-01,West,1,Vendor E,206,68.15012820856252,274.0354529196455,53.82701078006675,1997.904868263238,2023,6,2,5.091039776281362,9.698567321666204,3.022738260588008
2023-06-01,West,2,Vendor D,198,85.73412702410445,247.91907683937168,52.16361949713417,2316.9248450771142,2023,6,2,4.752719984336826,11.701640631702597,2.30946540045053
2023-06-01,West,3,Vendor A,197,62.225820012189686,261.2251762332645,50.99148016857227,1849.7259464894692,2023,6,2,5.122918090819929,9.389471809591214,3.16588837176286
2023-06-01,West,4,Vendor D,191,101.8797624380741,231.6923229890657,51.29900605297432,2617.007660713844,2023,6,2,4.516507059606707,13.701610789077717,1.8747589847993231
2023-06-01,West,5,Vendor C,225,76.8863108156798,298.24201741518186,44.821979719773026,2188.6373659220244,2023,6,2,6.653923349209265,9.727277181875664,2.926398699755466
2023-06-01,West,6,Vendor F,198,83.81058892057433,255.0780507374672,46.236970698670405,2944.460377234972,2023,6,2,5.516755247652984,14.871012006237232,2.362469976050887
2023-06-01,West,7,Vendor E,207,61.132317891623146,246.6539915141948,50.86046438065915,1833.7201458829572,2023,6,2,4.849621302474591,8.858551429386267,3.386097683503096
2023-06-01,West,8,Vendor B,220,75.45722795685445,270.7550691223215,48.552185642764435,2147.2541575387754,2023,6,2,5.576578387520464,9.760246170630797,2.9155589988780584
2023-06-01,West,9,Vendor C,180,76.16168284885384,262.04144338453955,58.9467996875354,2127.2989220704067,2023,6,2,4.4453888043721825,11.818327344835593,2.363393156073216
2023-06-01,West,10,Vendor G,196,79.72213476876468,243.433422290315,51.21556674141858,2188.1494489737383,2023,6,2,4.753113902251282,11.16402780088642,2.4585392823273127
2023-06-01,Central,1,Vendor G,197,73.16459677983535,246.55147205524472,42.58884288161346,2034.489347474694,2023,6,2,5.789109432735643,10.327357093780172,2.6925590882815404
2023-06-01,Central,2,Vendor B,226,86.51665583047476,273.9315938878281,43.46726993243457,2364.0938827394957,2023,6,2,6.302019756787734,10.460592401502193,2.6122137735286044
2023-06-01,Central,3,Vendor F,217,92.51135597414444,232.67793423311684,52.06410686366573,3212.984060797882,2023,6,2,4.469066085055559,14.806378160358904,2.3456579758775593
2023-06-01,Central,4,Vendor G,213,63.07636441731644,243.86740055257977,45.21415615379387,1862.9901971392585,2023,6,2,5.393607252628492,8.746432850419055,3.3768591764544507
2023-06-01,Central,5,Vendor G,202,71.6421406102025,215.36096983813468,44.671586510902166,1999.0741536396372,2023,6,2,4.820983239213488,9.896406701186322,2.8195695756644286
2023-06-01,Central,6,Vendor E,230,58.16267432385951,238.5720964536252,51.56655506428186,1806.096409542211,2023,6,2,4.626488935633297,7.852593084966134,3.954426144838552
2023-06-01,Central,7,Vendor A,202,59.80211196648008,229.8347442624986,51.7044082973078,1792.056310779024,2023,6,2,4.445167285174519,8.871565894945663,3.3778071268323067
2023-06-01,Central,8,Vendor D,219,82.43715820399812,277.16315102364325,31.201105366615536,2237.144370793995,2023,6,2,8.883119612813507,10.21527109951596,2.6565690129451687
2023-06-01,Central,9,Vendor G,217,82.33179317422558,245.86063045339608,45.046883883113715,2282.08308338281,2023,6,2,5.457883193238133,10.516511904989908,2.6356768343524073
2023-06-01,Central,10,Vendor G,228,71.56808431313289,251.94278043307605,59.33786897684178,2102.540961453029,2023,6,2,4.245902065195559,9.221670883565917,3.1857776016810546
2023-06-01,Northeast,1,Vendor G,174,70.58737195144325,258.71864493549407,50.994439776778435,1980.9619453204964,2023,6,2,5.073467736247353,11.38483876620975,2.4650301490143853
2023-06-01,Northeast,2,Vendor A,186,87.12260057785414,258.21891268758634,48.158408384218795,2320.8585843222913,2023,6,2,5.361865587987394,12.477734324313394,2.134922497335091
2023-06-01,Northeast,3,Vendor E,196,75.14287211883989,277.32833211518425,58.06489085296527,2137.449114204804,2023,6,2,4.776179340755991,10.905352623493899,2.608364499163969
2023-06-01,Northeast,4,Vendor B,198,82.29236949310753,247.9260118089656,46.09009129959017,2229.8732708463003,2023,6,2,5.379160787454768,11.261986216395456,2.4060554000281114
2023-06-01,Northeast,5,Vendor D,197,75.7161839271028,269.8369153259297,54.16639308551717,2134.225006994165,2023,6,2,4.981629751493972,10.833629477127742,2.601821562873077
2023-06-01,Northeast,6,Vendor F,211,80.98155247464706,229.8374111989791,44.261046140712,2868.861625024804,2023,6,2,5.192769517202421,13.596500592534618,2.6055316742175063
2023-06-01,Northeast,7,Vendor D,181,59.76827535826152,234.05765796584728,49.03458962996694,1754.4038708346395,2023,6,2,4.773317360910585,9.69283906538475,3.0283624366782256
2023-06-01,Northeast,8,Vendor D,180,85.50319552276355,212.38184376298983,51.88725854379538,2263.1547923444514,2023,6,2,4.093140584479505,12.573082179691397,2.105184477603279
2023-06-01,Northeast,9,Vendor G,211,66.54567816195025,246.53891115367517,54.69853745972796,1959.432522310394,2023,6,2,4.507230405112578,9.2864100583431,3.170754372455196
2023-06-01,Northeast,10,Vendor C,203,67.87798041414656,294.29120136613324,50.29954887039752,1927.823577831208,2023,6,2,5.850772183353131,9.496667871089695,2.9906605759545024
2023-06-01,Southeast,1,Vendor B,221,88.97844307031498,285.7351913482029,47.29263496746415,2424.3878811176137,2023,6,2,6.041853906951467,10.97008091003445,2.483747662626051
2023-06-01,Southeast,2,Vendor D,201,73.97993719872738,247.8258185635325,50.9335657841661,2082.5949324651656,2023,6,2,4.865667948984931,10.361168818234654,2.7169528335779343
2023-06-01,Southeast,3,Vendor G,191,75.72627388179403,293.19701669070434,48.38908775118997,2122.1109509038733,2023,6,2,6.059155696389299,11.110528538763734,2.522242152019048
2023-06-01,Southeast,4,Vendor G,225,70.82453933745413,239.02401157916867,49.253476663389954,2045.1656236867536,2023,6,2,4.852936843681431,9.08962499416335,3.176864997708687
2023-06-01,Southeast,5,Vendor C,195,64.7337451711582,249.40319012752713,49.15748979735726,1877.5012157598535,2023,6,2,5.073554226540982,9.628211362871044,3.0123392287038766
2023-06-01,Southeast,6,Vendor F,217,71.11520093228519,233.7646879549757,55.87178007257434,2672.381623127336,2023,6,2,4.183949171680736,12.315122687222745,3.05138700524272
2023-06-01,Southeast,7,Vendor F,213,76.60230364613406,216.5463270247389,48.7393329449946,2765.999428364261,2023,6,2,4.442948106596474,12.985912809221881,2.780595228362295
2023-06-01,Southeast,8,Vendor G,204,75.10041883249679,197.5595891911401,48.36833217146316,2043.436729641017,2023,6,2,4.084482146103403,10.016846713926554,2.716363013300892
2023-06-01,Southeast,9,Vendor A,193,81.18068493930042,260.39581054939003,44.95783489734427,2204.224689807675,2023,6,2,5.792000685619583,11.420853315065674,2.37741280631357
2023-06-01,Southeast,10,Vendor D,208,59.702510449959085,250.57200459341396,56.62164717230748,1826.2583532721528,2023,6,2,4.425374695138924,8.78008823688535,3.483940598684532
2023-06-01,Northwest,1,Vendor G,210,72.23248969221747,227.50471231875449,48.84448674665423,2042.6860814755648,2023,6,2,4.657735754267869,9.72707657845507,2.907278994463706
2023-06-01,Northwest,2,Vendor C,189,74.53619514097927,269.2387699444411,50.00667162639214,2085.7871796654263,2023,6,2,5.384056990554523,11.035911003520773,2.5356808144354774
2023-06-01,Northwest,3,Vendor E,220,60.48773701098842,222.27194792214783,56.06589594195795,1841.3155967989308,2023,6,2,3.9644768747163908,8.36961634908605,3.6371008550052717
2023-06-01,Northwest,4,Vendor E,165,80.3289172022704,257.0893018778477,50.51284422337255,2159.8704578422344,2023,6,2,5.0895827750457805,13.090123986922633,2.054054825418915
2023-06-01,Northwest,5,Vendor C,183,67.98622394777544,219.0398303100288,53.32880027003901,1925.634777951643,2023,6,2,4.10734592191996,10.5225944150363,2.691721783821587
2023-06-01,Northwest,6,Vendor A,176,97.81902916514171,268.9343412785456,46.1707017869527,2520.25329343082,2023,6,2,5.82478348541246,14.319620985402388,1.79924091970766
2023-06-01,Northwest,7,Vendor E,231,75.68906133120971,246.0218776527851,55.88500318395169,2175.5493627677206,2023,6,2,4.402287977742021,9.417962609384071,3.0519601635586566
2023-06-01,Northwest,8,Vendor A,185,61.8753269655145,248.21134450950612,49.64398159865142,1812.865290811948,2023,6,2,4.999827502076279,9.799271842226746,2.989883190485726
2023-06-01,Northwest,9,Vendor C,177,65.20747666995632,249.66462653566353,45.296565575147426,1855.338006045967,2023,6,2,5.511778285297758,10.482135627378344,2.7144126569392455
2023-06-01,Northwest,10,Vendor B,195,70.86877114230687,246.92843117123743,49.097815146901816,2005.3259269895852,2023,6,2,5.029316079186452,10.283722702510694,2.7515645728981735
2023-07-01,North,1,Vendor B,217,66.93480167543439,300.3160152989829,47.82430626018983,1987.858561468647,2023,7,3,6.279568670899333,9.16063853211358,3.241960752378546
2023-07-01,North,2,Vendor G,182,61.85121335595588,231.73610260435075,52.430764754276765,1806.3582229445583,2023,7,3,4.4198497521523965,9.925045181014056,2.942545345918821
2023-07-01,North,3,Vendor B,218,92.58692836954864,304.82325823341387,49.22441117680188,2492.4055880257497,2023,7,3,6.192522184543037,11.43305315608142,2.3545440359559335
2023-07-01,North,4,Vendor G,202,71.26859523795002,249.7044273516516,44.514012284076216,2011.73659802222,2023,7,3,5.609569089348909,9.959092069416931,2.8343479947312953
2023-07-01,North,5,Vendor G,192,92.87239964604667,236.9802861335213,57.47785868241213,2460.0697406482827,2023,7,3,4.122983903122261,12.812863232543139,2.0673526336322348
2023-07-01,North,6,Vendor E,191,87.78434957965715,195.66930571354027,47.0840142105814,2300.840617653011,2023,7,3,4.1557481662123585,12.046285956298487,2.1757864689386697
2023-07-01,North,7,Vendor C,184,90.39543987689734,237.1716580721202,53.394424048262245,2386.395064526006,2023,7,3,4.441880632662038,12.969538394163077,2.0355009085698965
2023-07-01,North,8,Vendor B,193,76.2943160504878,250.79951305653023,53.42448154970857,2126.1394734928,2023,7,3,4.694467887782401,11.016266702035233,2.529677307445579
2023-07-01,North,9,Vendor G,180,70.7645666660922,203.23591691746248,43.28187818357611,1937.0785180230496,2023,7,3,4.695635343167318,10.761547322350275,2.543645901900922
2023-07-01,North,10,Vendor D,201,82.41165047326538,238.86129095708893,49.22441117680188,2226.714247406545,2023,7,3,4.852496662665164,11.078180335355945,2.438975543454321
2023-07-01,South,1,Vendor G,191,84.95167665158606,278.1210224276104,54.150806861731525,2314.858567073482,2023,7,3,5.136045768214749,12.119678361641267,2.2483370255698656
